code,date,source,text,stage_hit,negative
002527.SZ,20251009,互动易,"公司都为哪些企业建设了“灯塔工厂”工程。灯塔工厂被纳入是五五计划。可以介绍一下灯塔工厂相关布局吗 | 您好，公司凭借全产业链布局和全栈自研优势，正将大模型、具身智能等前沿技术深度融入机器人全产业链，为汽车、3C电子、半导体等行业提供端到端智能制造解决方案。未来，新时达将聚焦“技术创新+场景创新”双轮驱动，依托三十年工业自动化积累及海尔全球资源，加速向\""场景解决方案提供商\""转型，助力中国制造业实现效率跃升与生态升级。谢谢您！",False,False
002527.SZ,20251009,互动易,董秘好：海尔卡奥斯除了在资金上支持公司发展外，是否后续会注入优质资产进公司，做大做强，再创辉煌？ | 您好，海尔集团及其控制的企业业务范围主要覆盖智慧住居、大健康和数字经济等多个领域。其中，新时达属于数字经济板块，公司控股股东为青岛海尔卡奥斯工业智能有限公司。需要注意的是，青岛海尔卡奥斯工业智能有限公司与“卡奥斯物联科技股份有限公司”为兄弟公司关系，并且卡奥斯工业智能旗下直接控股的公司仅有新时达一家。新时达的业务偏向于底层的产品与控制。新时达在OT层面有扎实的硬件与机器人产品竞争力，而卡奥斯在IT层面有领先的工业互联网平台能力，未来我们将共同构建“软件+硬件+平台”的闭环，推动从单点智能走向系统智能、生态智能。我们相信，通过双方的协同合作，将为中国的制造业的智能化转型注入新动能。谢谢您！,True,False
002527.SZ,20250929,互动易,如果公司签订人型机器人订单会对外公务吗？ | 您好，根据《深圳证券交易所股票上市规则》第6.2.2条，上市公司签署日常交易相关合同，涉及出售产品、商品事项的，合同金额占上市公司最近一个会计年度经审计主营业务收入50%以上，且绝对金额超过5亿元，应当及时披露。如达到披露标准，公司将严格按照相关规定及时履行信息披露义务。谢谢您!,True,False
002527.SZ,20250927,互动易,工业机器人三大核心零部件——减速器、伺服电机、控制器，请问公司，这些公司都没有，请问公司会否加大这方面的自主开发？降低成本？ | 您好，（1）您所说的情况并不准确，除减速器外，新时达都具备相关能力。机器人核心零部件包括控制器、伺服系统（由伺服驱动和伺服电机组成）、减速器。从国外四大家族的发展历程来看，减速器和伺服系统通常由品牌商外购，而控制器均掌握在品牌商自己手中，所以控制器是工业机器人的核心。新时达是国内最早拥有自主控制器的厂家。目前，新时达工业机器人的控制器与伺服系统中的伺服驱动均为自研自供，个别型号的伺服电机也使用自主零部件。减速器核心在于精加工和热处理，对加工经验要求高，不太适合自供。新时达深耕工业自动化30年，已构建从控制器、伺服驱动、电机到机器人本体的全产业链能力，是国内少数以“控制器”为起点切入机器人本体制造的企业，掌握“驱控一体、多核异构、硬实时操作系统”等核心技术，实现了控制、驱动、本体和系统集成的全栈自研。（2）关于成本问题，新时达原先在成本方面一定程度上缺乏优势，但这并非因为自主可控问题，而是之前供应链和管理方面的颗粒度相对粗糙。海尔入主后，其全球化资源，包括供应链网络和全球客户资源，将为新时达在供应链、渠道和品牌方面提供全面助力。谢谢您！,True,False
002527.SZ,20250926,互动易,请问公司和乐聚合作，请问公司会有兴趣进行乐聚机器人的股权投资？ | 您好，感谢您对公司的关注。新时达依托30年工业控制和机器人技术积累，凭借海尔生态的丰富场景优势，推动“AI+Robot”深度融合，打造适用于不同场景的具身智能解决方案，并呼吁产业链上下游协作，共同推动具身智能产业化落地。9月24日，公司联合机器人在线主办“2025 CIIF具身智能生态融合发展论坛”，特邀阿里云、乐聚机器人、绿的谐波等产业先锋及学术机构，共同探讨技术趋势与创新应用，全景呈现具身智能生态成果。对于您提及的股权投资等合作形式，公司会基于技术可行性、商业化前景及战略协同性进行综合评估。具体情况请以公司在指定信息披露媒体巨潮资讯网披露的定期报告及临时公告为准。谢谢您！,True,False
002527.SZ,20250925,互动易,请问贵公司与阿里是否有业务合作？ | 您好，在中国国际工业博览会（工博会）新时达展台，新时达与阿里云已正式签署全面合作协议，整合双方在机器人研发制造与大模型、云计算等领域的技术优势，共同推进具身智能云端训练、仿真测试和分布式部署。协议由新时达战略副总裁蔡亮与阿里云华北大区副总经理官本岩共同签署，海尔集团CIO刘超、新时达CEO刘长文现场见证。具体详情请关注新时达公众号。谢谢您！,True,False
002527.SZ,20250919,互动易,你好，请问一下2025年三季度半导体机器人有无营收？有无产品交付？\r\n另一个问题是，公司老是强调公司机器人的大脑，小脑很厉害，有没有哪个机器人产品提现出来，是机器人的活动的灵敏度，还是对物体的识别度，还是真和人一样有独立的思考能力？ | 您好，（1）公司半导体机器人能够覆盖热处理、清洗、刻蚀、薄膜、黄光、减薄、键合等前/后道半导体工艺制程，实现了设备的国产化替代，并已批量应用于生产模拟芯片、功率芯片、传感器芯片、LED芯片等前道晶圆厂（FAB）。今年上半年，团队通过资源投入、人才引进及市场开拓取得显著进展，客户数量同比增长并成功获得国产头部半导体工艺设备商的批量订单。三季度，公司半导体业务也在持续拓展中。具体情况请以公司在指定信息披露媒体巨潮资讯网披露的定期报告及临时公告为准。（2）公司“脑”的优势在于：①公司在“脑”的自主可控率都较高，因此能够从底层源代码角度进行优化和设计，满足客户的需求，如由于电机启停的过程，属于是一个突然加减速的过程，机器人容易发生抖动，新时达的振动抑制功能得益于自有控制和底层算法，还能根据客户现场调试抑制振动。②公司早在6年前便在堆垛码垛领域实现自动生成代码功能，并迭代推出自适应码垛版本；目前正开发多个垂直行业的机器人免编程方案，预计今年推出相关产品。同时，公司已于工博会现场推出AI免示教船舶智能焊接工作站，凭借3D视觉+AI路径规划+AI视觉算法，实现近乎“无人化”的高精度焊接。③所有有“脑”的产品，未来都需要数据和场景来实现自我迭代。而在海尔完成对新时达的收购之后，公司依托海尔的场景优势，未来有机会在多个场景进行数据采集与训练。截至目前，新时达人形机器人已在海尔重庆冰箱工厂现场产线完成部署，并于真实场景中开展实训，后续将逐步承担作业并进阶复杂流程。此外，新时达已明确了年底前的四大重点数据采集与验证场景，分别是：自适应抓取机器人系统、智慧焊接、柔性自动化PCB板卡质检、双臂协同装配。谢谢您！,True,False
002527.SZ,20250917,互动易,您好，董秘，贵公司与海尔在本月即将进行的人形机器人工厂实训，是否会对某些媒体进行公开展示。 | 您好，公司始终致力于研发能切实解决场景实际问题的机器人产品。（1）2025年9月23日工博会，新时达将展出具身机器人整机，且为海尔工厂中的实际应用需求。届时，新时达还将携多款创新机器人、行业方案及智能运动控制PAC新品亮相，发布AI免示教焊接机器人等产品，搭载自研算法与AI技术赋能智造。9月24日将举办“2025CIIF具身智能生态融合发展论坛”，邀请高校、科研院所、企业等各方参与，共同推动技术交流与应用落地。具体详情请关注新时达公众号。（2）截至目前，新时达人形机器人已顺利在海尔重庆冰箱工厂现场产线部署完毕，即将开启智能工厂实训，后续将逐步承担作业并进阶复杂流程。（3）此外，新时达已明确了年底前的四大重点数据采集与验证场景，分别是：自适应抓取机器人系统、智慧焊接、柔性自动化PCB板卡质检、双臂协同装配。谢谢您！,True,False
002527.SZ,20250917,互动易,董秘，你好，公司向特定对象发行股票已获得深交所受理，请问事项的审核进度如何？第二，贵公司控股股东海尔卡奥斯与贵公司在技术，产品，订单导入等方面是否已经开展具体协同措施，以及贵公司是否借此契机进入海尔供应链。 | 您好，（1）公司已于2025年9月12日回复《关于上海新时达电气股份有限公司申请向特定对象发行股票的审核问询函》并披露相关文件，相关文件已提交至深圳证券交易所审核。截至目前，公司正持续推进本次向特定对象发行股票事项，后续尚需经深圳证券交易所审核通过，并获中国证券监督管理委员会同意注册的决定后方可实施。具体进展请以公司在指定信息披露媒体巨潮资讯网披露的临时公告为准。（2）海尔集团及其控制的企业业务范围主要覆盖智慧住居、大健康和数字经济等多个领域。其中，新时达属于数字经济板块，公司控股股东为青岛海尔卡奥斯工业智能有限公司。需要注意的是，青岛海尔卡奥斯工业智能有限公司与“卡奥斯物联科技股份有限公司”为兄弟公司关系，并且卡奥斯工业智能旗下直接控股的公司仅有新时达一家。新时达的业务偏向于底层的产品与控制。一方面，新时达可以为解决方案型业务提供相关产品，基于“小脑”控制技术，未来在具身智能/人形机器人领域主要提供整机产品。另一方面，在AI时代，所有有“脑”的产品，包括机器人在内，未来都需要数据和场景来实现自我迭代。新时达拥有集团丰富的应用场景，既能获取场景数据反哺产品与研发，实现产品自学习、自适应与自迭代，又能向集团开放更多底层数据，实现场景下的数据协同以挖掘数据价值。预计本月，新时达人形机器人将走进海尔重庆冰箱工厂，开启智能工厂实训之旅，逐步承担工厂内相关作业任务，并计划持续进阶至更复杂的作业流程。谢谢您！,True,False
002527.SZ,20250917,互动易,董秘好：公司的行星减速器是否能应用在人形机器人上？ | 您好，目前公司不自主生产减速器。谢谢您！,False,False
002527.SZ,20250912,互动易,公司现在的名字不符合，应该改名为海尔新时达机器人股份有限公司 | 您好，感谢您对新时达的关注。公司会结合当前发展战略、业务布局及未来规划，并综合评估更名可能带来的多方面影响，审慎考虑您的提议。谢谢您！,False,False
002527.SZ,20250905,互动易,你好，优必选机器人获得大的订单金额都公布一下，董秘都说了，半导体机器人获得了大订单，金额大体多少？ | 您好，公司半导体机器人能够覆盖热处理、清洗、刻蚀、薄膜、黄光、减薄、键合等前/后道半导体工艺制程，实现了设备的国产化替代，并已批量应用于生产模拟芯片、功率芯片、传感器芯片、LED芯片等前道晶圆厂（FAB）。今年上半年，团队通过资源投入、人才引进及市场开拓取得显著进展，客户数量同比增长并成功获得国产头部半导体工艺设备商的批量订单。具体订单情况请以公司在指定信息披露媒体巨潮资讯网披露的定期报告及临时公告为准。谢谢您！,True,False
002527.SZ,20250904,互动易,请问贵公司焊接机器人有订单了吗？ | 您好，公司计划于2025年9月推出具身智能焊接方案，可广泛应用于船舶、钢结构、塔角、工程机械等多个行业，在船舶行业的应用相对较多。该方案具备智慧焊接能力，能够实现工件识别、路径生成以及焊机参数自适应调节。目前，公司已接到相关订单。谢谢！,True,False
002527.SZ,20250902,互动易,GGII预测中国智能焊接机器人销量将从2024年的0.43万台增长至2030年的3.73万台，2025-2030年CAGR将超过43%；2024年中国智能焊接机器人市场规模为9亿元，预计到2030年将有望超47亿元，2025-2030年CAGR将超过30%。目前焊接机器人赛道已有多家公司竞品推出且具备技术优势，请问新时达推出的焊接机器人有哪些优势呢谢谢 | 您好，在焊接机器人赛道，公司焊接机器人今年上半年比去年同期同比增长34%。同时，公司计划于2025年9月推出具身智能焊接方案，该方案可广泛应用于船舶、钢结构、塔角、工程机械等多个具有多品种、小批量、高度差异化特点的行业，主要聚焦于解决柔性问题，力求实现尽可能自适应的免编程焊接，涵盖“智能感知-路径生成-精确执行”多个环节：（1）智能感知。全局上，基于3D视觉进行模型快速重构，针对船舶、塔角、钢构、工程机械中的典型工件，无需模型即可实现实时特征重建；局部上，采用焊缝智能识别定位系统，能快速准确识别焊缝特征，并针对典型工件输出特定工艺特征，以满足加工轨迹和焊接工艺的自适应需求。（2）路径生成。基于视觉或模型进行自主任务规划、运动路径规划和焊接工艺规划，实现最优焊接路径快速生成。将全局路径规划与局部精确识别相结合，突破传统示教编程的局限性，满足复杂焊接场景和多变场景的需求，实现机器人多机任务自主分配、协作、顺序及避障轨迹规划，提高机器人整体焊接效率。（3）精确执行。基于新时达机器人精确控制核心，精确完成各种焊接动作指令，满足客户对高精度、高强度的严苛需求。谢谢您！,True,False
002527.SZ,20250901,互动易,您好 新时达9月发布焊接机器人，后面的人形机器人4季度大概什么时间发布呢谢谢 | 您好，公司拟于2025年底前推出具身智能通用控制器，并在具身/人形机器人领域推出整机，以轮式类人形构型为核心开展定制化本体研发，未来可轮式和足式切换且采用模块化设计，相关样机研发正有序推进，预计年底前完成并会进行数据采集和训练。具身机器人整机为自主制造。目前目标场景为：自适应抓取机器人分拣系统、智慧焊接、柔性自动化PCB板卡质检、双臂协同装配等场景。公司深耕控制领域三十年，核心是基于算法和软件的控制技术，对“脑”与驱动的理解较深。在被海尔控股之后，将依托集团丰富的工业及家用场景，以解决实际场景需求为导向推进研发和产品落地。谢谢您！,False,False
002527.SZ,20250830,互动易,你好，公司的智能焊接系统，相较同等工作任务的人工，有什么优势，预期市场需求度如何。目前A股尚无主业为制造具身机器人的公司，公司年底前推出的具身机器人，是不是完全自主制造。具身机器人方向，公司技术储备是否完整。 | 您好，（1）公司计划于2025年9月推出具身智能焊接方案，可广泛应用于船舶、钢结构、塔角、工程机械等多个行业，在船舶行业的应用相对较多。该方案具备智慧焊接能力，能够实现工件识别、路径生成以及焊机参数自适应调节。目前，公司正联合船企等合作伙伴，共同验证智能焊接的关键工艺模块，旨在形成船舶组立智能焊接领域的应用示范。从功能特点来看，具身智能焊接方案主要聚焦于解决柔性问题，力求实现尽可能自适应的免编程焊接。（2）公司拟于2025年底前推出具身智能通用控制器，并在具身/人形机器人领域推出整机，以轮式类人形构型为核心开展定制化本体研发，未来可轮式和足式切换且采用模块化设计，相关样机研发正有序推进，预计年底前完成并会进行数据采集和训练。具身机器人整机为自主制造。目前目标场景为：自适应抓取机器人分拣系统、智慧焊接、柔性自动化PCB板卡质检、双臂协同装配等场景。公司深耕控制领域三十年，核心是基于算法和软件的控制技术，对“脑”与驱动的理解较深。在被海尔控股之后，将依托集团丰富的工业及家用场景，以解决实际场景需求为导向推进研发和产品落地。谢谢您！,True,False
002527.SZ,20250830,互动易,海尔集团收购了贵公司，请问到目前为止，公司有没有接收来自海尔集团介绍的订单呢？ | 您好，目前海尔已完成对新时达的控股，海尔集团作为公司的实际控制人，更注重通过长期赋能提升公司核心竞争力，而非短期合同数量，双方正围绕供应链管理、技术协同、市场与渠道拓展以及运营管理等方面，加速释放协同效应。（1）供应链管理方面，海尔将与新时达共同强化工业自动化领域上下游产业链的协同，借助海尔的供应链资源，优化新时达的成本与质量控制，从而提升盈利能力；（2）技术协同方面，依托卡奥斯工业互联网生态资源与新时达技术根基，重点布局具身智能核心技术研发与场景落地，推动具身智能体升级；（3）市场与渠道拓展方面，海尔还将利用自身的市场渠道和品牌影响力，帮助新时达拓展国内外市场，加强市场推广和品牌建设，提升市场知名度和影响力，进而提升市场价值；（4）运营管理方面，通过导入海尔智能制造管理体系、共享数字化管理经验，提升新时达的运营效率。谢谢您！,True,False
002527.SZ,20250829,互动易,随着时间的推移，定增是不是快要有首轮问询了？九月份的具身焊接机器人是不是会按时推出呢？期待你们进行市值维护 毕竟定增对于小股东而言摊薄了权益. | 您好，（1）公司计划于2025年9月推出具身智能焊接方案，该方案具备智慧焊接能力，能够实现工件识别、路径生成以及焊机参数自适应调节，力求实现尽可能自适应的免编程焊接。（2）目前深圳证券交易所对公司报送的向特定对象发行股票的申请文件进行了核对，认为申请文件齐备，决定予以受理。后续尚需通过深圳证券交易所审核，并获得中国证券监督管理委员会作出同意注册的决定后方可实施。具体进展情况请以公司在指定信息披露媒体巨潮资讯网披露的临时公告为准。（3）公司高度重视市值维护与小股东权益，针对定增可能引发的短期摊薄风险，公司拟采取以下具体措施：加强募集资金管理，确保本次募集资金有效使用；提升经营效率和盈利能力；完善公司治理架构，强化内部控制管理；严格执行利润分配政策，优化投资回报机制。具体内容详见公司于2025年2月17日在巨潮资讯网上披露的《关于公司2025年度向特定对象发行股票摊薄即期回报的风险提示及填补措施与相关主体承诺的公告》（公告编号：临2025-014）。谢谢您！,False,False
002527.SZ,20250828,互动易,请问公司是做快递业务的吗？时达快运？ | 您好，公司的主营业务主要包括电梯控制产品及系统业务、机器人产品及系统业务、通用控制与驱动产品及系统业务，不涉及快递业务。谢谢您！,False,True
002527.SZ,20250828,互动易,公司半导体机器人供货华为，供货富士康，供货大飞机，请问公司为什么给这么多优质企业，业绩还连续亏损？为什么公司不把电梯业务亏损业务削除？ | 您好，（1）公司半导体机器人能够覆盖热处理、清洗、刻蚀、薄膜、黄光、减薄、键合等前/后道半导体工艺制程，实现了设备的国产化替代，并已批量应用于生产模拟芯片、功率芯片、传感器芯片、LED芯片等前道晶圆厂（FAB）。另外，公司并未公开提及半导体机器人销售给上述公司。（2）供货富士康的是公司的机器人产品，包括SCARA机器人以及六轴机器人。（3）电梯业务是公司自1995年创立以来的核心业务板块之一。尽管电梯行业与房地产行业关联紧密，当前面临新梯需求减少的市场挑战，但公司正积极推进精益化管理，并积极寻求破局。在市场端一方面抓场景，通过升级产品以及成立专门销售团队等方式进一步布局家用梯市场和公交扶梯市场，另一方面抓趋势，通过销售组织改革、加大对相应市场的跑动和分析以及开发符合特定市场需求的定制化电梯控制系统等方式进一步布局在用梯市场和海外市场。此外在运营端强化质量意识、供应链管理意识等以提升产品竞争力。电梯业务与其他业务板块存在协同效应，公司始终保持着对控制技术的传承与发展，上市后也将控制技术向外延伸至机器人和工控行业。谢谢您！,True,False
002527.SZ,20250827,互动易,海尔收购后，有没有带来订单的增长？ | 您好，目前海尔已完成对新时达的控股，海尔集团作为公司的实际控制人，更注重通过长期赋能提升公司核心竞争力，而非短期合同数量，双方正围绕供应链管理、技术协同、市场与渠道拓展以及运营管理等方面，加速释放协同效应。（1）供应链管理方面，海尔将与新时达共同强化工业自动化领域上下游产业链的协同，借助海尔的供应链资源，优化新时达的成本与质量控制，从而提升盈利能力；（2）技术协同方面，依托卡奥斯工业互联网生态资源与新时达技术根基，重点布局具身智能核心技术研发与场景落地，推动具身智能体升级；（3）市场与渠道拓展方面，海尔还将利用自身的市场渠道和品牌影响力，帮助新时达拓展国内外市场，加强市场推广和品牌建设，提升市场知名度和影响力，进而提升市场价值；（4）运营管理方面，通过导入海尔智能制造管理体系、共享数字化管理经验，提升新时达的运营效率。谢谢您！,True,False
002527.SZ,20250826,互动易,你好，海尔收购新时达，海尔机器人和新时达机器人同业竞争问题怎样解决？ | 您好，海尔集团及其控制的企业业务范围主要覆盖智慧住居、大健康和数字经济等多个领域。新时达属于数字经济板块。在海尔控股新时达之前，该板块主要从事工业互联网平台及相关应用为核心的数字化转型解决方案业务。而新时达的业务更偏向于底层的产品与控制，一方面，它可以为解决方案型业务提供相关产品；另一方面，在AI时代，新时达能够向集团开放更多底层数据，实现场景下的数据协同，进一步挖掘数据价值。同时，由于新时达拥有集团丰富的应用场景，能够有机会获取场景数据，并通过这些数据反哺产品与研发，有机会实现产品的自学习、自适应与自迭代。因此，海尔集团从事的业务与新时达上市公司从事的业务不仅不存在同业竞争情形，反而互为补充、相互协同。此外，收购人及其控股股东、实际控制人（即青岛海尔卡奥斯工业智能有限公司、海尔卡奥斯生态科技有限公司、海尔集团公司）也已正式出具《关于避免与上市公司同业竞争的承诺函》。具体内容详见公司于2025年2月25日在巨潮资讯网上披露的《上海新时达电气股份有限公司收购报告书》。谢谢您！,False,False
002527.SZ,20250825,互动易,海尔周总视频说了，公司半导体机器人销售给华为公司，请问能介绍下半导体机器人的优越性，能否公布一下和华为合作的情况？ | 您好，半导体机器人的应用场景存在三大痛点：1、半导体设备的工艺速度越来越快，因此对机器人速度的要求也是越来越快。2、半导体需要洁净生产环境，对空间紧凑度要求越来越高，半导体设备会选择向高处要空间。一旦机器人越来越高，对机器人的稳定性和可靠性要求也越来越高。3、地缘政治迫切需要全自主可控的半导体机器人。众为兴的半导体机器人是控制、驱动、软硬件一体的全自主可控半导体机器人。而目前公司的技术积累恰能妥善解决上述痛点，为客户提供自主可控、高稳定性、高可靠性的半导体机器人产品。另外，视频中并未提及公司半导体机器人销售给上述公司，谢谢您！,True,False
002527.SZ,20250825,互动易,你好，公司老是强调自己有机器人大脑小脑，请问公司机器人大脑小脑，是在控制程序方面，还是在芯片方面有优势？ | 您好，以日常电脑类比制造业的“脑”能更清晰呈现其层级，“脑”分为四层，第一层底层硬件，第二层操作系统，第三层算法，第四层软件。此外，“脑”与硬件之间通过驱动链接，在工业领域，驱动分为变频驱动和伺服驱动，其作用就如同电脑安装鼠标时弹出的驱动提示，是“脑”与硬件沟通协作的桥梁。公司机器人“脑”的优势并非局限于控制程序或芯片单一方面，而是体现在对“脑”的四层架构以及驱动领域具备较高的自主可控率，能够从底层源代码角度进行优化与设计，精准满足客户需求。公司在这些方面优势显著，主要体现在对底层技术的深刻理解与掌握，以及算法积累的深入广泛。谢谢您！,True,False
002527.SZ,20250825,互动易,董秘好：海尔卡奥斯机器人行业是否和公司的机器人形成同业竟争？后续如何处理？是否将卡奥斯机器人资产注入新时达？ | 您好，（1）海尔集团及其控制的企业业务范围主要覆盖智慧住居、大健康和数字经济等多个领域。新时达属于数字经济板块。在海尔控股新时达之前，该板块主要从事工业互联网平台及相关应用为核心的数字化转型解决方案业务。而新时达的业务更偏向于底层的产品与控制，一方面，它可以为解决方案型业务提供相关产品；另一方面，在AI时代，新时达能够向集团开放更多底层数据，实现场景下的数据协同，进一步挖掘数据价值。同时，由于新时达拥有集团丰富的应用场景，能够有机会获取场景数据，并通过这些数据反哺产品与研发，有机会实现产品的自学习、自适应与自迭代。因此，海尔集团从事的业务与新时达上市公司从事的业务不仅不存在同业竞争情形，反而互为补充、相互协同。此外，收购人及其控股股东、实际控制人（即青岛海尔卡奥斯工业智能有限公司、海尔卡奥斯生态科技有限公司、海尔集团公司）也已正式出具《关于避免与上市公司同业竞争的承诺函》。具体内容详见公司于2025年2月25日在巨潮资讯网上披露的《上海新时达电气股份有限公司收购报告书》。（2）新时达的控股股东为“青岛海尔卡奥斯工业智能有限公司”，它与“卡奥斯物联科技股份有限公司”并非同一家公司。卡奥斯物联科技股份有限公司按照人员独立、业务独立、财务独立、管理独立等独立性要求进行IPO企业的规范化管理和运营，不存在您所提及的情形。谢谢您！,False,False
002527.SZ,20250825,互动易,请问贵公司有没有物理AI概念，如果有请介绍一下相关情况。 | 您好，物理AI相较于传统AI，能够理解真实世界物理规律，能够自主在真实物理世界中进行感知、理解、执行复杂操作，并实现与环境的动态交互。AI将会变革一切有“脑”的东西，其核心在于通过算法让机器人具备自主完成工作的能力，实现“脑”的自学习、自适应与自迭代。在具身智能的赛道里，新时达是“脑”领域的稀缺公司。（1）公司早在6年前便在堆垛码垛领域实现自动生成代码功能，并迭代推出自适应码垛版本；目前正开发多个垂直行业的机器人免编程方案，预计今年推出相关产品。（2）公司计划于2025年9月推出具身智能焊接方案，该方案具备智慧焊接能力，能够实现工件识别、路径生成以及焊机参数自适应调节，力求实现尽可能自适应的免编程焊接。（3）基于“小脑”控制技术，未来我们在具身智能/人形机器人领域主要提供整机产品。谢谢您！,False,False
002527.SZ,20250822,互动易,请问九月推出焊接机器人，那年底还会推出新的机器人产品吗？另外，宇树，智元机器人是否属于有脑机器人呢？别人已经大量出货了。 | 您好，（1）公司拟于2025年底前推出具身智能通用控制器，并在具身/人形机器人领域推出整机，目前聚焦工业应用场景，以轮式类人形构型为核心开展定制化本体研发，未来可轮式和足式切换且采用模块化设计，相关样机研发正有序推进，预计年底前完成，该款产品主要在自适应抓取机器人分拣系统、智慧焊接、柔性自动化PCB板卡质检、双臂协同装配等场景进行数据采集和训练。（2）在具身智能的赛道里，新时达是“脑”领域的稀缺公司，也是较少实现了专用控制的横向迭代并且拓展到通用控制领域的控制公司。基于“小脑”控制技术，未来我们在具身智能/人形机器人领域主要提供整机产品。谢谢您！,False,False
002527.SZ,20250822,互动易,自从海尔集团收购后，和海尔公司发展进展缓慢，公司信息再也没提及和海尔签订什么合同之类的利好，公司需要的的是背靠大树，大力签订合同，到目前为止，公司没看到海尔对公司的任何合作！为什么？ | 您好，目前海尔已完成对新时达的控股，海尔集团作为公司的实际控制人，更注重通过长期赋能提升公司核心竞争力，而非短期合同数量，双方正围绕供应链管理、技术协同、市场与渠道拓展以及运营管理等方面，加速释放协同效应。（1）供应链管理方面，海尔将与新时达共同强化工业自动化领域上下游产业链的协同，借助海尔的供应链资源，优化新时达的成本与质量控制，从而提升盈利能力；（2）技术协同方面，依托卡奥斯工业互联网生态资源与新时达技术根基，重点布局具身智能核心技术研发与场景落地，推动具身智能体升级；（3）市场与渠道拓展方面，海尔还将利用自身的市场渠道和品牌影响力，帮助新时达拓展国内外市场，加强市场推广和品牌建设，提升市场知名度和影响力，进而提升市场价值；（4）运营管理方面，通过导入海尔智能制造管理体系、共享数字化管理经验，提升新时达的运营效率。谢谢您！,True,False
002527.SZ,20250821,互动易,你好，公司推出的焊接智能技术水平，相当于几级的焊工 | 您好，公司计划于2025年9月推出具身智能焊接方案，可广泛应用于船舶、钢结构、塔角、工程机械等多个行业，在船舶行业的应用相对较多。该方案具备智慧焊接能力，能够实现工件识别、路径生成以及焊机参数自适应调节。目前，公司正联合船企等合作伙伴，共同验证智能焊接的关键工艺模块，旨在形成船舶组立智能焊接领域的应用示范。从功能特点来看，具身智能焊接方案主要聚焦于解决柔性问题，力求实现尽可能自适应的免编程焊接。人类焊工的优势在于能在复杂多变的环境下凭借自身经验与技能进行自适应操作，该方案是通过先进技术手段来达成自适应免编程这一特性。谢谢您！,True,False
002527.SZ,20250821,互动易,请问公司参与的金石成长基金是否持有宇树科技股份？ | 您好，公司暂未参与上述所提及的基金。谢谢您！,False,True
002527.SZ,20250819,互动易,贵公司液冷产品2024年说已小批量交付，是否属实，另外能否介绍下贵公司液冷能介绍的一些情况。如供哪些公司或者场景？市场占有率怎么样？ | 您好，新时达液冷变频器涵盖多种形态产品，支持主流正压、负压冷媒介质，具有高效散热与高温适应性、能效与环保优势、紧凑结构与智能化设计、多场景适用性与可靠性等优势。另外新时达液冷变频器以冷媒冷却技术为核心，通过高效散热、极低谐波、紧凑化设计及智能化控制，解决了高温降容、电网污染、空间限制等行业痛点，同时降低用户综合成本。目前，其技术已批量应用于数据中心和暖通空调领域，成为推动绿色节能转型的关键产品。从市场表现来看，公司液冷变频器销售业绩是呈上升趋势，接下来会在低谐波液冷变频器、液冷变频器一体机加大开发和生产力度。谢谢您！,True,False
002527.SZ,20250818,互动易,董秘好：公司是否有液冷产品？能否介绍一下？ | 您好，新时达液冷变频器涵盖多种形态产品，支持主流正压、负压冷媒介质，具有高效散热与高温适应性、能效与环保优势、紧凑结构与智能化设计、多场景适用性与可靠性等优势。另外新时达液冷变频器以冷媒冷却技术为核心，通过高效散热、极低谐波、紧凑化设计及智能化控制，解决了高温降容、电网污染、空间限制等行业痛点，同时降低用户综合成本。目前，其技术已批量应用于数据中心和暖通空调领域，成为推动绿色节能转型的关键产品。从市场表现来看，公司液冷变频器销售业绩是呈上升趋势，接下来会在低谐波液冷变频器、液冷变频器一体机加大开发和生产力度。谢谢您！,False,False
002527.SZ,20250818,互动易,请问公司的液冷产品销售情况怎么样？是否加大力度生产？ | 您好，新时达液冷变频器涵盖多种形态产品，支持主流正压、负压冷媒介质，具有高效散热与高温适应性、能效与环保优势、紧凑结构与智能化设计、多场景适用性与可靠性等优势。另外新时达液冷变频器以冷媒冷却技术为核心，通过高效散热、极低谐波、紧凑化设计及智能化控制，解决了高温降容、电网污染、空间限制等行业痛点，同时降低用户综合成本。目前，其技术已批量应用于数据中心和暖通空调领域，成为推动绿色节能转型的关键产品。从市场表现来看，公司液冷变频器销售业绩是呈上升趋势，接下来会在低谐波液冷变频器、液冷变频器一体机加大开发和生产力度。谢谢您！,False,False
002527.SZ,20250818,互动易,请问公司和长安汽车合作为什么没有公布？目前进展怎么样？机器人为长安汽车提供什么产品？ | 您好，基于海尔集团与长安汽车于2025年7月签署的战略合作协议，目前新时达与长安汽车的合作正有序推进中。在未来的合作进程中，双方将携手聚焦于国产机器人在汽车领域的应用，共同致力于推动国产替代进程，并积极拓展具身智能技术的应用范畴。新时达将充分发挥自身在机器人控制领域的深厚技术优势，同时依托多年来在机器人生产线项目中所沉淀的丰富经验，助力提升生产效率与产品质量。谢谢您！,True,False
